customerID,gender,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,Contract,PaymentMethod, MonthlyCharges , TotalCharges ,Churn
 4706-AXVKM , Female ,11,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $84.80 , $906.85 ,1
 5889-JTMUL , Female ,50,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $95.05 ," $4,888.70 ",1
 9026-RNUJS , Male ,5,1,0, DSL ,0,1, Month-to-month , Electronic check , $50.35 , $237.25 ,1
 3746-EUBYR , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $74.60 , $74.60 ,1
 2880-FPNAE , Male ,2,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $74.20 , $140.10 ,0
 1703-MGIAB , Female ,17,1,1, DSL ,0,1, Month-to-month , Mailed check , $69.00 ," $1,108.00 ",0
 9474-PHLYD , Female ,15,1,0, DSL ,0,1, Month-to-month , Electronic check , $59.45 , $892.65 ,1
 2165-VOEGB , Female ,46,1,0, Fiber optic ,1,0, One year , Bank transfer (automatic) , $105.20 ," $4,822.85 ",1
 3612-YUNGG , Male ,64,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $109.20 ," $6,741.15 ",0
 2254-DLXRI , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $79.15 , $79.15 ,0
 5062-CJJKH , Male ,25,1,0, DSL ,0,1, One year , Mailed check , $53.65 ," $1,355.45 ",0
 9028-LIHRP , Male ,71,1,0, Fiber optic ,1,1, Two year , Credit card (automatic) , $100.20 ," $7,209.00 ",0
 2219-MVUSO , Male ,8,1,0, DSL ,0,0, Month-to-month , Mailed check , $45.15 , $438.40 ,1
 1053-MXTTK , Female ,72,1,0, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $108.65 ," $7,726.35 ",0
 0853-TWRVK , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $105.60 ," $7,581.50 ",0
 8914-RBTSB , Male ,31,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $93.80 ," $3,019.50 ",1
 6212-ATMLK , Female ,50,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $95.70 ," $4,729.75 ",0
 8200-LGKSR , Male ,71,1,1, DSL ,1,1, Two year , Electronic check , $83.20 ," $6,126.10 ",0
 1568-BEKZM , Male ,70,1,1, DSL ,1,1, Two year , Credit card (automatic) , $90.05 ," $6,333.40 ",0
 0670-ANMUU , Male ,71,1,1, Fiber optic ,1,0, One year , Credit card (automatic) , $97.65 ," $6,687.85 ",0
 6897-RWMUB , Male ,61,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $68.05 ," $4,158.25 ",0
 0963-ZBDRN , Male ,32,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $96.20 ," $3,183.40 ",1
 7594-RQHXR , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.60 , $79.60 ,1
 6999-CHVCF , Male ,68,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $102.10 ," $7,149.35 ",0
 1077-HUUJM , Female ,7,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $71.05 , $472.65 ,0
 6331-EWIEB , Male ,20,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.25 ," $1,734.50 ",1
 8417-GSODA , Male ,28,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $92.20 ," $2,568.15 ",0
 4452-QIIEB , Male ,7,1,0, DSL ,0,0, Month-to-month , Mailed check , $43.90 , $278.40 ,0
 5998-VVEJY , Male ,26,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $80.50 ," $2,088.80 ",1
 1624-NALOJ , Male ,5,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $89.80 , $502.60 ,1
 6741-EGCBI , Male ,30,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $90.50 ," $2,595.85 ",0
 7820-ZYGNY , Male ,63,1,1, Fiber optic ,0,0, One year , Credit card (automatic) , $90.45 ," $5,825.50 ",0
 4317-VTEOA , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $50.75 , $50.75 ,1
 9677-AVKED , Female ,53,1,1, DSL ,0,1, One year , Electronic check , $84.60 ," $4,449.75 ",0
 1670-SVOWZ , Female ,14,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $89.65 ," $1,208.35 ",1
 2227-JRSJX , Female ,21,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $99.15 ," $1,956.40 ",0
 8980-WQFWL , Female ,35,1,0, DSL ,0,1, Month-to-month , Electronic check , $62.10 ," $2,096.10 ",0
 1730-ZMAME , Female ,32,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.50 ," $2,665.00 ",0
 7541-YLXCL , Male ,36,1,0, DSL ,0,0, One year , Mailed check , $65.40 ," $2,498.40 ",1
 4795-WRNVT , Female ,40,1,0, DSL ,1,0, Month-to-month , Mailed check , $65.10 ," $2,586.00 ",0
 6080-TCMYC , Male ,40,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $81.20 ," $3,292.30 ",0
 0260-ZDLGK , Female ,9,1,0, DSL ,0,1, Month-to-month , Mailed check , $72.90 , $651.40 ,1
 7860-UXCRM , Male ,63,1,0, DSL ,1,1, Two year , Credit card (automatic) , $74.50 ," $4,674.55 ",0
 6357-JJPQT , Female ,3,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.50 , $232.35 ,0
 9552-TGUZV , Male ,8,1,0, Fiber optic ,1,0, Month-to-month , Mailed check , $75.00 , $658.10 ,0
 5913-INRQV , Male ,34,1,0, Fiber optic ,1,0, One year , Mailed check , $90.15 ," $3,128.80 ",0
 6210-KBBPI , Male ,9,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $99.45 , $919.40 ,1
 9643-YBLUR , Male ,9,1,1, DSL ,0,1, Month-to-month , Credit card (automatic) , $69.05 , $653.95 ,0
 8734-FNWVH , Male ,31,1,1, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $59.70 ," $1,825.50 ",0
 0133-BMFZO , Female ,2,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $86.25 , $181.65 ,1
 6128-CZOMY , Female ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $45.65 , $45.65 ,1
 9540-JYROE , Male ,8,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $70.10 , $551.35 ,1
 2260-USTRB , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $70.20 , $115.95 ,1
 3656-TKRVZ , Female ,3,1,0, DSL ,1,0, Month-to-month , Electronic check , $55.35 , $165.20 ,1
 7011-CVEUC , Male ,25,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $95.70 ," $2,338.35 ",0
 6185-TASNN , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $46.30 , $46.30 ,0
 7925-PNRGI , Female ,45,1,1, DSL ,1,1, Month-to-month , Mailed check , $81.30 ," $3,541.10 ",0
 8623-TMRBY , Male ,51,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $84.20 ," $4,146.05 ",1
 3038-PQIUY , Female ,38,1,1, DSL ,1,1, Month-to-month , Bank transfer (automatic) , $66.15 ," $2,522.40 ",0
 1501-SGHBW , Male ,2,1,0, DSL ,0,0, Month-to-month , Mailed check , $45.85 , $81.00 ,1
 8148-BPLZQ , Male ,34,1,0, DSL ,0,0, Month-to-month , Electronic check , $49.80 ," $1,734.20 ",0
 2623-DRYAM , Female ,70,1,1, Fiber optic ,0,1, One year , Electronic check , $101.75 ," $7,069.30 ",0
 9987-LUTYD , Female ,13,1,0, DSL ,1,0, One year , Mailed check , $55.15 , $742.90 ,0
 3208-YPIOE , Male ,39,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.25 ," $3,017.65 ",1
 4488-KQFDT , Female ,61,1,1, Fiber optic ,0,1, One year , Electronic check , $103.95 ," $6,423.00 ",0
 2612-RANWT , Female ,12,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $100.15 ," $1,164.30 ",1
 5693-PIPCS , Male ,41,1,0, Fiber optic ,0,0, Two year , Credit card (automatic) , $99.65 ," $4,220.35 ",0
 0491-KAPQG , Male ,21,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $73.70 ," $1,558.70 ",0
 6900-PXRMS , Male ,26,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $105.75 ," $2,710.25 ",1
 8707-RMEZH , Female ,69,1,0, Fiber optic ,1,0, One year , Credit card (automatic) , $87.30 ," $6,055.55 ",0
 3209-ZPKFI , Male ,47,1,1, DSL ,0,0, Month-to-month , Electronic check , $54.25 ," $2,538.20 ",0
 6479-VDGRK , Female ,72,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $85.30 ," $6,129.20 ",0
 3569-JFODW , Female ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $90.95 ," $6,652.45 ",0
 9819-FBNSV , Male ,37,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $72.25 ," $2,575.45 ",0
 9544-PYPSJ , Female ,62,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $96.10 ," $6,019.35 ",0
 0396-UKGAI , Male ,23,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $55.30 ," $1,284.20 ",0
 5186-EJEGL , Male ,9,1,0, DSL ,1,1, Month-to-month , Mailed check , $69.50 , $653.25 ,0
 2722-JMONI , Female ,1,1,0, DSL ,1,0, Month-to-month , Electronic check , $49.55 , $49.55 ,1
 2203-GHNWN , Female ,24,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $79.65 ," $1,928.70 ",0
 3878-AVSOQ , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $71.25 , $71.25 ,0
 3258-SYSWS , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $113.80 ," $7,845.80 ",0
 7579-OOPEC , Female ,2,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $50.15 , $115.10 ,1
 0512-FLFDW , Female ,60,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $100.50 ," $6,029.00 ",0
 1771-OADNZ , Male ,29,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $95.90 ," $2,745.20 ",1
 0487-CRLZF , Female ,49,1,0, DSL ,0,1, Two year , Bank transfer (automatic) , $74.45 ," $3,721.90 ",0
 2107-FBPTK , Female ,30,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $104.10 ," $3,121.10 ",0
 9738-QLWTP , Male ,39,1,0, Fiber optic ,0,1, One year , Electronic check , $81.90 ," $3,219.75 ",0
 1016-DJTSV , Male ,8,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.70 , $572.85 ,0
 9419-IPPBE , Female ,51,1,1, Fiber optic ,0,1, One year , Electronic check , $90.15 ," $4,554.85 ",0
 8751-EDEKA , Female ,28,1,0, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $89.90 ," $2,433.50 ",0
 4039-PIMHX , Male ,49,1,0, DSL ,0,0, Two year , Mailed check , $49.80 ," $2,398.40 ",0
 3604-WLABM , Female ,10,1,0, DSL ,0,1, Month-to-month , Electronic check , $54.25 , $583.00 ,0
 0795-GMVQO , Male ,67,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $109.90 ," $7,332.40 ",0
 1142-IHLOO , Female ,51,1,0, Fiber optic ,0,0, One year , Credit card (automatic) , $87.55 ," $4,475.90 ",0
 6410-LEFEN , Female ,9,1,0, DSL ,0,0, Month-to-month , Electronic check , $45.15 , $416.45 ,1
 4633-MKHYU , Female ,9,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $88.40 , $788.60 ,0
 6257-RJOHI , Male ,4,1,0, DSL ,0,0, Month-to-month , Mailed check , $50.80 , $202.30 ,0
 1545-JFUML , Male ,71,1,1, Fiber optic ,1,1, Two year , Electronic check , $99.00 ," $6,994.60 ",0
 3194-ORPIK , Female ,50,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $84.40 ," $4,116.15 ",1
 7826-VVKWT , Female ,24,1,0, Fiber optic ,0,1, Two year , Electronic check , $96.55 ," $2,263.45 ",0
 1353-GHZOS , Male ,22,1,0, DSL ,1,0, One year , Bank transfer (automatic) , $59.75 ," $1,374.35 ",0
 2587-EKXTS , Male ,44,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $111.50 ," $4,915.15 ",0
 8816-VXNZD , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.10 , $75.10 ,1
 9378-FXTIZ , Female ,54,1,1, DSL ,0,0, One year , Credit card (automatic) , $70.15 ," $3,715.65 ",1
 1723-HKXJQ , Male ,42,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $101.75 ," $4,273.45 ",1
 7825-GKXMW , Female ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $45.80 , $45.80 ,1
 2364-UFROM , Male ,30,1,0, DSL ,1,0, One year , Electronic check , $70.40 ," $2,044.75 ",0
 6473-ULUHT , Male ,16,1,1, DSL ,1,0, Month-to-month , Electronic check , $84.90 ," $1,398.25 ",0
 4433-JCGCG , Male ,46,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $101.00 ," $4,680.05 ",1
 3716-BDVDB , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.10 , $69.10 ,1
 7688-AWMDX , Male ,71,1,0, DSL ,1,0, Two year , Bank transfer (automatic) , $54.50 ," $3,778.20 ",0
 2842-BCQGE , Male ,43,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $75.35 ," $3,161.40 ",0
 5899-MQZZL , Female ,13,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $75.00 , $999.45 ,1
 6849-OYAMU , Male ,19,1,0, Fiber optic ,0,0, One year , Bank transfer (automatic) , $100.00 ," $1,888.65 ",1
 5312-UXESG , Female ,41,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $98.05 ," $3,990.60 ",0
 9488-HGMJH , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $71.15 , $71.15 ,1
 2150-WLKUW , Female ,40,1,1, DSL ,0,0, One year , Bank transfer (automatic) , $63.90 ," $2,635.00 ",0
 7159-FVYPK , Female ,3,1,1, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $69.15 , $235.00 ,0
 7032-LMBHI , Female ,37,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $64.65 ," $2,347.85 ",0
 1150-WFARN , Female ,67,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $108.75 ," $7,156.20 ",1
 6088-BXMRG , Female ,32,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $98.85 ," $3,089.60 ",0
 3144-AUDBS , Female ,6,1,0, DSL ,0,0, Month-to-month , Electronic check , $49.15 , $270.80 ,1
 4821-SJHJV , Female ,32,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $89.60 ," $2,901.80 ",0
 7346-MEDWM , Female ,59,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $83.25 ," $4,949.10 ",0
 1137-DGOWI , Female ,30,1,0, DSL ,0,1, One year , Bank transfer (automatic) , $70.25 ," $2,198.90 ",0
 4818-QIUFN , Female ,20,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $79.15 ," $1,520.90 ",1
 4227-OJHAL , Female ,68,1,1, DSL ,1,1, One year , Credit card (automatic) , $73.00 ," $5,163.00 ",0
 9220-CXRSC , Female ,69,1,1, DSL ,1,0, Two year , Credit card (automatic) , $61.40 ," $4,059.85 ",0
 4993-JCRGJ , Male ,26,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $84.30 ," $2,281.60 ",0
 2103-ZRXFN , Male ,1,1,1, DSL ,0,0, Month-to-month , Mailed check , $50.75 , $50.75 ,0
 4877-TSOFF , Female ,55,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $75.75 ," $4,264.25 ",0
 9209-NWPGU , Male ,44,1,0, DSL ,1,0, One year , Electronic check , $65.40 ," $2,774.55 ",0
 6961-VCPMC , Male ,46,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.40 ," $3,605.20 ",1
 7306-YDSOI , Male ,69,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $59.75 ," $4,069.90 ",0
 5288-AHOUP , Male ,11,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $78.50 , $874.20 ,0
 6688-UZPWD , Female ,11,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $102.00 ," $1,145.35 ",1
 0655-YDGFJ , Male ,29,1,0, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $48.95 ," $1,323.70 ",0
 8468-EHYJA , Female ,57,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $99.65 ," $5,497.05 ",0
 1097-FSPVW , Female ,42,1,0, DSL ,1,1, Month-to-month , Credit card (automatic) , $54.55 ," $2,455.05 ",0
 0968-GSIKN , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $70.80 , $70.80 ,1
 1965-DDBWU , Male ,16,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $89.05 ," $1,448.60 ",1
 9057-SIHCH , Female ,3,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $96.60 , $291.90 ,1
 6352-GIGGQ , Male ,67,1,1, DSL ,1,1, One year , Bank transfer (automatic) , $88.80 ," $5,903.15 ",0
 6771-XWBDM , Female ,57,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $104.50 ," $5,921.35 ",1
 2897-DOVND , Male ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.80 , $146.65 ,0
 3082-YVEKW , Female ,23,1,1, DSL ,1,1, Two year , Bank transfer (automatic) , $77.15 ," $1,759.40 ",0
 7134-HBPBS , Female ,72,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $108.10 ," $7,774.05 ",0
 3489-HHPFY , Female ,2,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $84.05 , $134.05 ,0
 8601-QACRS , Female ,5,1,1, DSL ,0,0, Month-to-month , Mailed check , $50.60 , $249.95 ,1
 0508-OOLTO , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $71.65 , $135.75 ,0
 2984-TBYKU , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $104.90 ," $7,732.65 ",0
 9822-WMWVG , Female ,41,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $106.50 ," $4,282.40 ",0
 2391-SOORI , Male ,4,1,0, DSL ,1,0, Month-to-month , Electronic check , $49.35 , $219.65 ,1
 9040-KZVWO , Male ,26,1,0, Fiber optic ,0,0, One year , Bank transfer (automatic) , $75.50 ," $2,018.10 ",0
 2645-QTLMB , Male ,7,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $94.25 , $669.00 ,1
 4806-HIPDW , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $68.95 , $68.95 ,1
 1548-ARAGG , Female ,4,1,1, DSL ,0,0, Month-to-month , Mailed check , $58.50 , $224.85 ,0
 6339-RZCBJ , Male ,48,1,0, DSL ,0,1, Two year , Credit card (automatic) , $78.90 ," $3,771.50 ",0
 4424-TKOPW , Male ,2,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $93.85 , $196.75 ,1
 4415-WNGVR , Female ,12,1,0, DSL ,1,1, One year , Electronic check , $79.20 , $943.85 ,0
 2522-AHJXR , Male ,60,1,1, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $109.45 ," $6,572.85 ",0
 0412-UCCNP , Male ,55,1,0, DSL ,1,1, Two year , Electronic check , $59.20 ," $3,175.85 ",0
 8443-ZRDBZ , Male ,4,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $76.05 , $318.90 ,1
 4615-PIVVU , Female ,42,1,0, DSL ,0,1, Two year , Credit card (automatic) , $66.50 ," $2,762.75 ",0
 8885-QSQBX , Female ,1,1,0, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $49.55 , $49.55 ,0
 7479-NITWS , Male ,7,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $89.35 , $631.85 ,1
 8617-ENBDS , Male ,3,1,0, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $73.60 , $232.50 ,0
 9385-NXKDA , Female ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $82.65 ," $5,919.35 ",0
 0430-IHCDJ , Male ,15,1,1, DSL ,0,0, Month-to-month , Electronic check , $49.00 , $749.25 ,0
 2959-MJHIC , Male ,4,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.35 , $307.40 ,1
 4201-JMNGR , Female ,1,1,0, DSL ,1,1, Month-to-month , Electronic check , $55.80 , $55.80 ,1
 9351-HXDMR , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $110.90 ," $8,240.85 ",0
 3537-HPKQT , Female ,55,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $77.75 ," $4,266.40 ",0
 5960-WPXQM , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.05 , $79.05 ,1
 0684-AOSIH , Male ,1,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $95.00 , $95.00 ,1
 1309-XGFSN , Male ,52,1,1, DSL ,0,1, One year , Electronic check , $80.85 ," $4,079.55 ",0
 1866-RZZQS , Male ,41,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $98.40 ," $4,187.75 ",1
 6968-URWQU , Male ,43,1,0, DSL ,0,0, One year , Mailed check , $56.35 ," $2,391.15 ",0
 9631-XEYKE , Male ,3,1,1, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $50.40 , $137.25 ,0
 8631-NBHFZ , Male ,66,1,1, DSL ,1,1, Two year , Credit card (automatic) , $79.40 ," $5,154.60 ",1
 1335-MXCSE , Male ,55,1,0, DSL ,0,1, Two year , Credit card (automatic) , $55.25 ," $3,119.90 ",0
 8800-JOOCF , Female ,12,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $84.05 , $966.55 ,0
 1469-LBJQJ , Female ,66,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $105.20 ," $6,936.85 ",0
 4958-XCBDQ , Male ,35,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $101.40 ," $3,496.30 ",1
 8337-UPOAQ , Male ,10,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $89.80 , $914.30 ,1
 0064-YIJGF , Male ,27,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $75.75 ," $1,929.00 ",0
 2386-OWURY , Female ,58,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $95.30 ," $5,817.70 ",0
 1725-IQNIY , Male ,54,1,0, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $109.75 ," $6,110.20 ",1
 3453-RTHJQ , Male ,6,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.10 , $435.00 ,0
 6712-OAWRH , Female ,26,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $91.25 ," $2,351.80 ",1
 4280-DLSHD , Male ,8,1,0, DSL ,0,1, Month-to-month , Mailed check , $54.75 , $445.85 ,0
 1508-DFXCU , Male ,12,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $81.45 , $912.00 ,0
 8614-VGMMV , Female ,15,1,1, DSL ,0,0, Month-to-month , Electronic check , $49.10 , $679.55 ,1
 7868-BGSZA , Male ,43,1,1, DSL ,1,1, One year , Electronic check , $80.20 ," $3,581.60 ",0
 2800-QQUSO , Male ,42,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.30 ," $4,222.95 ",0
 2930-UOTMB , Female ,31,1,1, DSL ,1,1, Month-to-month , Credit card (automatic) , $65.25 ," $1,994.30 ",1
 7973-DZRKH , Female ,66,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $90.95 ," $5,930.05 ",0
 5914-DVBWJ , Female ,18,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.45 ," $1,505.85 ",1
 2533-QVMSK , Male ,61,1,1, Fiber optic ,0,0, Two year , Electronic check , $94.10 ," $5,638.30 ",1
 9773-PEQBZ , Male ,10,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $79.85 , $797.25 ,0
 8644-XLFBW , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $71.65 , $71.65 ,1
 0650-BWOZN , Female ,18,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $73.55 ," $1,359.45 ",0
 8625-AZYZY , Male ,24,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $104.65 ," $2,542.45 ",1
 2903-YYTBW , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.55 , $44.55 ,0
 3620-MWJNE , Male ,2,1,0, DSL ,1,0, Month-to-month , Mailed check , $54.45 , $87.30 ,0
 6837-HAEVO , Male ,69,1,1, Fiber optic ,0,1, Two year , Electronic check , $105.00 ," $7,297.75 ",0
 6701-YVNQG , Male ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $88.70 ," $6,301.70 ",0
 9306-CPCBC , Female ,3,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.25 , $210.30 ,1
 4304-XUMGI , Male ,50,1,1, DSL ,1,1, Two year , Bank transfer (automatic) , $75.15 ," $3,822.45 ",0
 8819-ZBYNA , Female ,58,1,1, Fiber optic ,1,0, Two year , Credit card (automatic) , $109.10 ," $6,393.65 ",0
 9481-IEBZY , Male ,72,1,1, Fiber optic ,1,1, Month-to-month , Credit card (automatic) , $112.90 ," $8,061.50 ",0
 1833-VGRUM , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.20 , $74.20 ,1
 6137-NICCO , Female ,6,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $94.05 , $518.75 ,0
